"ID","nombrecompleto","INSTITUCION","Pais","LatLong","CostoPasajes","costoNota","CostoViaticos","ViaticosNota","INFORME","informeNumber"
1926,"Roberto Galan","Ministerio del Ambiente","portugal","39,5:-8'",,,1260,,"no",0
1963,"Roberto Galan","Ministerio del Ambiente","uruguay","-33:-56'",,,525,,"no",0
1495,"Roberto Guerrero","Ministerio de Seguridad Pública","españa","40:-4'",,"Convenio Marco",,"4,800.00","no",0
1393,"Roberto Guerrero","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","256.41",,1800,,"no",0
1553,"Roberto Guerrero","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
1568,"Roberto Guerrero","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
915,"Roberto Hernández","MEF","bélgica","50,833333:4'","982.44",,8400,,"no",0
783,"Roberto Hernández","MEF","bélgica","50,833333:4'",1410,,7800,,"no",0
654,"Roberto Hernández","MEF","bélgica","50,833333:4'","1506.92",,7800,,"no",0
2749,"Roberto Jiménez","MITRADEL","corea del sur","37:127,5'",,,3400,,"no",0
299,"Roberto Jiménez","MITRADEL","corea del sur","37:127,5'",,"Todos Los Pasajes Aéreos Fueron Pagados Por La Agencia De Cooperación Internacional De Corea ( Koica)",3400,,"pdf",1
841,"Roberto Martinez","MEF","estados unidos de américa","39,828175:-98,5795'","980.39",,1800,,"no",0
1397,"Roberto Santoya","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","787.66",,2500,,"no",0
1394,"Roberto Santoya","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1632.02",,2250,,"no",0
1395,"Roberto Santoya","Ministerio de la Presidencia","japón","36:138'","4636.68",,3600,,"no",0
1398,"Roberto Santoya","Ministerio de la Presidencia","polonia","52:20'","3682.07",,2400,,"no",0
1396,"Roberto Santoya","Ministerio de la Presidencia","suiza","47:8'","1094.12",,2700,,"no",0
397,"Rocio Arjona","MINSA","costa rica","10:-84'",,,600,,"si",1
1399,"Rocio Hernandez","Ministerio de la Presidencia","colombia","4:-72'",,,300,,"no",0
1400,"Rocio Hernandez","Ministerio de la Presidencia","paraguay","-22,993333:-57,996389'","1120.4",,1200,,"no",0
1401,"Rocio Hernandez","Ministerio de la Presidencia","taiwan","24:121'",,,1260,,"no",0
2346,"Rodney Mitre","Ministerio del Ambiente","méxico","23:-102'",,,3150,,"no",0
1463,"Rodolfo Aguilera","Ministerio de Seguridad Pública","colombia","4:-72'",605,,400,,"no",0
1465,"Rodolfo Aguilera","Ministerio de Seguridad Pública","colombia","4:-72'",605,,500,,"no",0
1469,"Rodolfo Aguilera","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",1200,,2400,,"no",0
1464,"Rodolfo Aguilera","Ministerio de Seguridad Pública","méxico","23:-102'",1300,,1500,,"no",0
1499,"Rodrigo Garcia","Ministerio de Seguridad Pública","costa rica","10:-84'",,"Auspiciado",400,,"no",0
1514,"Rodrigo Garcia","Ministerio de Seguridad Pública","honduras","15:-86,5'",,"Convenio Marco",2000,,"no",0
1512,"Rodrigo Garcia","Ministerio de Seguridad Pública","nicaragua","13:-85'",,"Convenio Marco",1600,,"no",0
1530,"Rodrigo Garcia","Ministerio de Seguridad Pública","perú","-10:-76'",,"Auspiciado",400,,"no",0
84,"Rodrigo Guardia Dall'orso","MIVIOT","el salvador","13,833333:-88,916667'",,"Sufragado Por El Foro",315,,"no",0
1402,"Rodrigo Ortiz","Ministerio de la Presidencia","perú","-10:-76'",,,300,,"no",0
675,"Rogelio Alvarado","MEF","estados unidos de américa","39,828175:-98,5795'","1074.9",,1350,,"no",0
644,"Rogelio Alvarado","MEF","italia","42,833333:12,833333'","1825.96",,2400,,"no",0
814,"Rogelio Alvarado","MEF","venezuela","8:-66'","1135.5",,700,,"no",0
1490,"Rogelio Donadio","Ministerio de Seguridad Pública","costa rica","10:-84'",,"Auspiciado",375,,"no",0
904,"Rogelio Medrano","MEF","uruguay","-33:-56'","1444.8",,600,,"no",0
2361,"Rogelio Rodríguez","Ministerio del Ambiente","colombia","4:-72'",,,420,,"no",0
2475,"Rogelio Slopis","Ministerio del Ambiente","costa rica","10:-84'",,,400,,"no",0
902,"Rogelio Vásquez","MEF","costa rica","10:-84'","440.09",,1200,,"no",0
1482,"Roger Alexander","Ministerio de Seguridad Pública","estados unidos de américa","39,828175:-98,5795'",,"Convenio Marco",3000,,"no",0
1472,"Roger Morales","Ministerio de Seguridad Pública","república dominicana","19:-70,666667'",,"Auspiciado",400,,"no",0
1537,"Rolando Becerra","Ministerio de Seguridad Pública","costa rica","10:-84'",,"Auspiciado",300,,"no",0
285,"Rolando Fuentes","MITRADEL","brasil","-10:-55'","1241.33",,1500,,"pdf",1
2740,"Rolando Fuentes","MITRADEL","italia","42,833333:12,833333'",,,2520,,"no",0
293,"Rolando Fuentes","MITRADEL","perú","-10:-76'",,"Cubierto Por La Oit",300,,"pdf",1
345,"Rolando Fuentes","MITRADEL","uruguay","-33:-56'",,"Cubierto Por Aecid",600,,"pdf",1
1403,"Rolando Lopez","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1467.16",,,,"no",0
426,"Rolando Luque","MINSA","colombia","4:-72'",,"Cubierto Por Ops/oms",600,,"si",1
2181,"Rolando Vásquez","Ministerio del Ambiente","australia","-25:135'",,,,,"no",0
2271,"Rolando Vásquez","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,4455,,"no",0
460,"Roman Añino","MINSA","austria","47,333333:13,333333'",,"Cubierto Por Laboratorios Novatis",1650,,"si",1
1487,"Roman Ayala","Ministerio de Seguridad Pública","honduras","15:-86,5'",,"Auspiciado",400,,"no",0
1558,"Romell Castillo","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
1405,"Ronald Campbell","Ministerio de la Presidencia","ecuador","-2:-77,5'",,,400,,"no",0
1407,"Ronald Campbell","Ministerio de la Presidencia","polonia","52:20'",,,600,,"no",0
1404,"Ronald Campbell","Ministerio de la Presidencia","polonia","52:20'","5427.72",,6600,,"no",0
1406,"Ronald Campbell","Ministerio de la Presidencia","república dominicana","19:-70,666667'",,,400,,"no",0
1561,"Ronald Vasquez","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
1760,"Roney Samaniego","Ministerio del Ambiente","brasil","-10:-55'",,,810,,"no",0
1634,"Roney Samaniego","Ministerio del Ambiente","costa rica","10:-84'",,,1155,,"no",0
2227,"Roney Samaniego","Ministerio del Ambiente","costa rica","10:-84'",,,2835,,"no",0
2053,"Roney Samaniego","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,315,,"no",0
2390,"Roney Samaniego","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,630,,"no",0
2232,"Roney Samaniego","Ministerio del Ambiente","españa","40:-4'",,,900,,"no",0
2279,"Roney Samaniego","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,405,,"no",0
2315,"Roney Samaniego","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,405,,"no",0
2370,"Roney Samaniego","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,405,,"no",0
1840,"Roney Samaniego","Ministerio del Ambiente","inglaterra","54:-4'",,,1440,,"no",0
2715,"Rorix Núñez","MITRADEL","colombia","4:-72'",,,700,,"no",0
2704,"Rorix Núñez","MITRADEL","colombia","4:-72'",,,1400,,"no",0
2764,"Rorix Núñez","MITRADEL","colombia","4:-72'",,,1750,,"no",0
315,"Rorix Núñez","MITRADEL","colombia","4:-72'","387.68",,1750,,"pdf",1
287,"Rorix Núñez","MITRADEL","costa rica","10:-84'",,"Cubierto Por La Oit",300,,"pdf",1
2676,"Rorix Núñez","MITRADEL","estados unidos de américa","39,828175:-98,5795'",,,2800,,"no",0
226,"Rorix Núñez","MITRADEL","estados unidos de américa","39,828175:-98,5795'","686.06",,1050,,"pdf",1
240,"Rorix Núñez","MITRADEL","italia","42,833333:12,833333'","2841.2",,2400,,"pdf",1
258,"Rorix Núñez","MITRADEL","méxico","23:-102'","1151.9",,1050,,"pdf",1
2712,"Rorix Núñez","MITRADEL","suiza","47:8'",,,3000,,"no",0
2689,"Rorix Núñez","MITRADEL","suiza","47:8'",,,6400,,"no",0
2724,"Rorix Núñez","MITRADEL","suiza","47:8'",,,9600,,"no",0
327,"Rorix Núñez","MITRADEL","suiza","47:8'","920.99",,9600,,"pdf",1
236,"Rorix Núñez","MITRADEL","suiza","47:8'","1361.71",,7200,,"pdf",1
334,"Rorix Núñez","MITRADEL","suiza","47:8'","1481.32",,10200,,"pdf",1
3130,"Rosa Lowe","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por La Division Global De Vih Y Tuberculosis De Los Centros Para El Control Y Prevencion De Enfermedades (cdc) Oficina Regional Para Centroamerica",200,,"no",0
2771,"Rosa Montero","MINSA","perú","-10:-76'",,"Cubierto Por Ops/oms",400,,"detalle",1
1820,"Roselin Roquebert","Ministerio del Ambiente","cuba","22:-79,5'",,,2100,,"no",0
2277,"Rosilena Lindo","Ministerio del Ambiente","alemania","51,5:10,5'",,,1440,,"no",0
2434,"Rosilena Lindo","Ministerio del Ambiente","alemania","51,5:10,5'",,,2250,,"no",0
2144,"Rosilena Lindo","Ministerio del Ambiente","alemania","51,5:10,5'",,,2460,,"no",0
2246,"Rosilena Lindo","Ministerio del Ambiente","argentina","-34:-64'",,,675,,"no",0
2525,"Rosilena Lindo","Ministerio del Ambiente","brasil","-10:-55'",,,500,,"no",0
2296,"Rosilena Lindo","Ministerio del Ambiente","chile","-30:-71'",,,1350,,"no",0
2107,"Rosilena Lindo","Ministerio del Ambiente","colombia","4:-72'",,,420,,"no",0
2373,"Rosilena Lindo","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,105,,"no",0
2297,"Rosilena Lindo","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,210,,"no",0
2236,"Rosilena Lindo","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,315,,"no",0
2147,"Rosilena Lindo","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,540,,"no",0
2122,"Rosilena Lindo","Ministerio del Ambiente","estados unidos de américa","39,828175:-98,5795'",,,3600,,"no",0
2386,"Rosilena Lindo","Ministerio del Ambiente","francia","46:2'",,,3000,,"no",0
2391,"Rosilena Lindo","Ministerio del Ambiente","francia","46:2'",,,11400,,"no",0
2195,"Rosilena Lindo","Ministerio del Ambiente","perú","-10:-76'",,,5950,,"no",0
2294,"Rosilena Lindo","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,420,,"no",0
2208,"Rosilena Lindo","Ministerio del Ambiente","suiza","47:8'",,,1800,,"no",0
850,"Rubén Herrera","MEF","españa","40:-4'",,,2520,,"no",0
1408,"Ruben Ortiz","Ministerio de la Presidencia","colombia","4:-72'","671.5",,1600,,"no",0
2901,"Ruben Pecchio","MINSA","austria","47,333333:13,333333'",,"Cubierto Por Oiea",900,,"pdf",1
2318,"Rubén Santos","Ministerio del Ambiente","méxico","23:-102'",,,420,,"no",0
739,"Rubilú Rodríguez","MEF","colombia","4:-72'",,,,,"no",0
613,"Rubilú Rodríguez","MEF","guatemala","15,5:-90,25'",,,420,,"no",0
672,"Rubilú Rodríguez","MEF","república dominicana","19:-70,666667'",,,630,,"no",0
169,"Rufino Huertas","MIDES","cuba","22:-79,5'",1115,,2100,,"pdf",1
3064,"Ruth Harding","MICI","honduras","15:-86,5'","682.96",,2000,,"no",0
111,"Ruth Harding","MICI","honduras","15:-86,5'","916.74",,2000,,"pdf",1
3138,"Ruth Murillo","MINSA","estados unidos de américa","39,828175:-98,5795'",,"Cubierto Por La Universidad Internacional De Florida",500,,"no",0
2702,"Rutilio González","MITRADEL","corea del sur","37:127,5'",,,2415,,"no",0
254,"Rutilio González","MITRADEL","perú","-10:-76'","479.14",,1200,,"pdf",1
232,"Rutilio González","MITRADEL","perú","-10:-76'","1391.58",,1870,,"pdf",1
3075,"S:e. Salazar","MICI","honduras","15:-86,5'","1119.97",,3000,,"no",0
1409,"Salvador Sanchez","Ministerio de la Presidencia","españa","40:-4'","5890.31",,2100,,"no",0
1410,"Salvador Sanchez","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","1160.06",,1200,,"no",0
1411,"Salvador Sanchez","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","2656.96",,3600,,"no",0
1412,"Salvador Sanchez","Ministerio de la Presidencia","inglaterra","54:-4'","3890.91",,2800,,"no",0
2070,"Samantha Perez","Ministerio del Ambiente","méxico","23:-102'",,,2800,,"no",0
3029,"Samuel Moreno","MICI","corea del sur","37:127,5'","1577.52",,4800,,"no",0
128,"Samuel Moreno","MICI","corea del sur","37:127,5'","2945.48",,5400,,"pdf",1
3045,"Samuel Moreno","MICI","costa rica","10:-84'","205.79",,1600,,"no",0
3073,"Samuel Moreno","MICI","honduras","15:-86,5'","513.7",,1600,,"no",0
3052,"Samuel Moreno","MICI","honduras","15:-86,5'","673.7",,1200,,"no",0
2988,"Samuel Moreno","MICI","nicaragua","13:-85'","390.54",,2400,,"no",0
137,"Samuel Moreno","MICI","nicaragua","13:-85'","496.74",,2400,,"pdf",1
157,"Samuel Moreno","MICI","nicaragua","13:-85'","735.37",,2400,,"pdf",1
283,"Samuel Rivera","MITRADEL","brasil","-10:-55'","1241.33",,1500,,"pdf",1
289,"Samuel Rivera","MITRADEL","colombia","4:-72'","443.07",,1600,,"pdf",1
241,"Samuel Rivera","MITRADEL","italia","42,833333:12,833333'","2268.35",,2400,,"pdf",1
267,"Samuel Rivera","MITRADEL","perú","-10:-76'",,"Los Pasaje Aéreos Fueron Cubiertos Por La Oficina Internacional Del Trabajo Sial/oit",525,,"pdf",1
2293,"Samuel Valdés","Ministerio del Ambiente","brasil","-10:-55'",,,675,,"no",0
2272,"Samuel Valdés","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,315,,"no",0
2176,"Samuel Valdés","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,420,,"no",0
2462,"Samuel Valdés","Ministerio del Ambiente","turquía","39,059012:34,911546'",,,5400,,"no",0
1413,"Sandra Barrios","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'",,,2250,,"no",0
1414,"Sandra De Mendez","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","560.74",,3150,,"no",0
621,"Sandra Ng","MEF","estados unidos de américa","39,828175:-98,5795'","818.8",,1350,,"no",0
744,"Sandra Ng","MEF","japón","36:138'",,,1620,,"no",0
677,"Sandra Siu","MEF","estados unidos de américa","39,828175:-98,5795'","1310.3",,1800,,"no",0
2843,"Sandra Siu","MEF","japón","36:138'","3559.02",,6000,,"informe",1
2589,"Sandra Vega","MINSA","uruguay","-33:-56'",,"Viáticos Al 30% 420.00",,"Cubierto por la RIMPS","no",0
1415,"Santiago Noboa","Ministerio de la Presidencia",,,"1080.66",,,,"no",0
2721,"Santiago Sanford","MITRADEL","colombia","4:-72'",,,1400,,"no",0
2949,"Saray Pimentel","MINSA","el salvador","13,833333:-88,916667'",,"Cubierto Por Ops/oms",630,,"pdf",1
2838,"Saul Jordan","MOP","costa rica","10:-84'",,"Invitación",,"262.50 (25% establecido por Ley)","detalle",1
711,"Selka Campos","MEF","chile","-30:-71'",,,,,"no",0
2553,"Serafín Sánchez","MINSA","japón","36:138'",,"Cubierto Por Jica",,"Viáticos 30% 1890.00","no",0
1418,"Sergio Gomez","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'","787.66",,2500,,"no",0
1417,"Sergio Gomez","Ministerio de la Presidencia","perú","-10:-76'","726.27",,1750,,"no",0
1416,"Sergio Gomez","Ministerio de la Presidencia","república dominicana","19:-70,666667'","1499.71",,420,,"no",0
929,"Sergio Vigil","MIDES","holanda","52,5:5,75'",,"Convenio Marco",,"Asumido por los organizadores","no",0
776,"Shanida Navarro","MEF","república dominicana","19:-70,666667'",1083,,1050,,"no",0
1420,"Shanishka Johnson","Ministerio de la Presidencia","china","35:105'",,,3450,,"no",0
1419,"Shanishka Johnson","Ministerio de la Presidencia","estados unidos de américa","39,828175:-98,5795'",,,500,,"no",0
2376,"Sharon Quinn","Ministerio del Ambiente","méxico","23:-102'",,,315,,"no",0
2415,"Sila Boya","Ministerio del Ambiente","guatemala","15,5:-90,25'",,,600,,"no",0
2449,"Sila Boya","Ministerio del Ambiente","méxico","23:-102'",,,300,,"no",0
1794,"Silvano Vergara","Ministerio del Ambiente","alemania","51,5:10,5'",,,,,"no",0
1637,"Silvano Vergara","Ministerio del Ambiente","alemania","51,5:10,5'","5117.57",,6300,,"no",0
1640,"Silvano Vergara","Ministerio del Ambiente","brasil","-10:-55'",,,1750,,"no",0
1988,"Silvano Vergara","Ministerio del Ambiente","brasil","-10:-55'",2000,,990,,"no",0
1703,"Silvano Vergara","Ministerio del Ambiente","costa rica","10:-84'",,,,,"no",0
1901,"Silvano Vergara","Ministerio del Ambiente","costa rica","10:-84'",,,,,"no",0
1618,"Silvano Vergara","Ministerio del Ambiente","ecuador","-2:-77,5'",1471,,600,,"no",0
1738,"Silvano Vergara","Ministerio del Ambiente","ecuador","-2:-77,5'",1500,,1600,,"no",0
2078,"Silvano Vergara","Ministerio del Ambiente","el salvador","13,833333:-88,916667'",,,1200,,"no",0
1625,"Silvano Vergara","Ministerio del Ambiente","francia","46:2'",,,,,"no",0
1649,"Silvano Vergara","Ministerio del Ambiente","honduras","15:-86,5'",,,360,,"no",0
1635,"Silvano Vergara","Ministerio del Ambiente","honduras","15:-86,5'",,,600,,"no",0
1751,"Silvano Vergara","Ministerio del Ambiente","honduras","15:-86,5'",1200,,800,,"no",0
1784,"Silvano Vergara","Ministerio del Ambiente","méxico","23:-102'",,,,,"no",0
1891,"Silvano Vergara","Ministerio del Ambiente","polonia","52:20'",,,,,"no",0
1989,"Silvano Vergara","Ministerio del Ambiente","polonia","52:20'",,,,,"no",0
2090,"Silvano Vergara","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,,,"no",0
2001,"Silvano Vergara","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,120,,"no",0
1921,"Silvano Vergara","Ministerio del Ambiente","república dominicana","19:-70,666667'",,,400,,"no",0
1655,"Silvano Vergara","Ministerio del Ambiente","rumania","46:25'",,,,,"no",0
1809,"Silvano Vergara","Ministerio del Ambiente","suiza","47:8'",,,,,"no",0
1727,"Silvano Vergara","Ministerio del Ambiente","tailandia","15:100'",,,,,"no",0
1888,"Silvano Vergara","Ministerio del Ambiente","tailandia","15:100'",,,,,"no",0
1769,"Silvano Vergara","Ministerio del Ambiente","taiwan","24:121'",,,1680,,"no",0
482,"Silvia Batista","AIG","argentina","-34:-64'",,"Cubierto Por Comité Organizador",510,,"no",0
505,"Silvia Batista","AIG","colombia","4:-72'",,"Cubierto Por Comité Organizador",420,,"no",0
2020,"Soledad Batista","Ministerio del Ambiente","costa rica","10:-84'",,,630,,"no",0
1587,"Sonia Gordon","Ministerio de Seguridad Pública","colombia","4:-72'",,"Convenio Marco",1600,,"no",0
1421,"Stella Escala","Ministerio de la Presidencia","el salvador","13,833333:-88,916667'",,,315,,"no",0
1422,"Stella Escala","Ministerio de la Presidencia","el salvador","13,833333:-88,916667'","656.36",,700,,"no",0
1094,"Stella Escala","Ministerio de la Presidencia","guatemala","15,5:-90,25'","646.9",,800,,"no",0
1423,"Stella Escala","Ministerio de la Presidencia","guatemala","15,5:-90,25'","660.8",,1200,,"no",0
1425,"Stella Escala","Ministerio de la Presidencia","guatemala","15,5:-90,25'","686.5",,600,,"no",0
1424,"Stella Escala","Ministerio de la Presidencia","república dominicana","19:-70,666667'",,,300,,"no",0
129,"Stephan Proaño","MICI","puerto rico","18,2482882:-66,4998941'","493.99",,1600,,"pdf",1
1578,"Sugeidy Quintero","Ministerio de Seguridad Pública","perú","-10:-76'",,"Convenio Marco",2400,,"no",0
1426,"Sugeidy Quintero","Ministerio de la Presidencia","perú","-10:-76'","1073.09",,2100,,"no",0
1427,"Sugey Serrano","Ministerio de la Presidencia","argentina","-34:-64'",,,1800,,"no",0
1428,"Sugey Serrano","Ministerio de la Presidencia","chile","-30:-71'","1494.86",,3600,,"no",0
1430,"Sugey Serrano","Ministerio de la Presidencia","españa","40:-4'","818.47",,4200,,"no",0
1429,"Sugey Serrano","Ministerio de la Presidencia","guatemala","15,5:-90,25'","1237.7",,1050,,"no",0
1431,"Sugey Serrano","Ministerio de la Presidencia","puerto rico","18,2482882:-66,4998941'","988.56",,3000,,"no",0
1432,"Susana Calderon","Ministerio de la Presidencia","costa rica","10:-84'","380.19",,1600,,"no",0
1433,"Susana Calderon","Ministerio de la Presidencia","perú","-10:-76'","822.64",,1200,,"no",0
1645,"Sygrid Barragán","Ministerio del Ambiente","brasil","-10:-55'",,,,,"no",0
887,"Tahira Benitez","MEF","chile","-30:-71'",,,900,,"no",0
751,"Tahira Benitez","MEF","chile","-30:-71'","1176.7",,2250,,"no",0
1653,"Tamara Hernández","Ministerio del Ambiente","brasil","-10:-55'",,,2835,,"no",0
1685,"Tamara Hernández","Ministerio del Ambiente","nicaragua","13:-85'",,,525,,"no",0
3102,"Tatiana De Janon","MINSA","japón","36:138'",,"Cubierto Por Jica",1950,,"no",0
3106,"Tatiana De Janon","MINSA","nicaragua","13:-85'","511.77",,700,,"no",0
3105,"Tatiana De Janon","MINSA","nicaragua","13:-85'","651.33",,700,,"no",0
1434,"Tatina Nuñez","Ministerio de la Presidencia",,,"1031.4",,,,"no",0
2908,"Temistocles Diaz","MINSA","argentina","-34:-64'",,"Cubierto Por El Ministerio De Gobierno Y Justicia",2000,,"pdf",1
